Word,Probability,Data
d i s,9.98422134479e-08,43
g e s,1.98059822055e-07,21
h e h,5.31021006737e-08,65
b i r,3.30553764333e-08,25
z e f,1.96365677087e-09,93
n i m,3.66947840526e-07,35
v i N,9.55641085213e-07,94
m e n,1.04550321341e-06,84
p e f,6.89504834836e-08,85
r e k,7.11827146143e-09,29
t e r,1.88294729087e-07,18
N i z,1.78490413852e-07,2
l e v,1.95312498435e-09,33
h e z,3.69849790099e-08,60
d e b,6.00984929432e-08,27
k e v,1.61638744166e-08,6
j i v,1.95312498432e-09,67
b i g,2.71392859639e-07,35
g e t,3.41264308848e-07,68
d i d,1.12941469335e-07,19
f e d,3.11357797924e-07,87
d i v,1.35355988283e-08,26
p e l,3.11356156628e-08,58
d e r,2.11404413501e-07,37
t e g,2.63396348144e-07,50
m i f,1.70391850108e-07,5
l e k,2.91786843228e-08,79
d e w,1.95335981466e-09,13
b e b,4.00339162854e-07,91
r i k,6.52848242086e-09,7
w e k,2.0202057728e-08,9
N e n,1.03279716239e-06,2
n e b,2.38065504924e-07,18
f e g,2.65736955172e-07,38
r i f,3.7156298171e-08,99
n i p,3.57179919692e-07,49
z e r,1.25178675456e-07,48
l e N,1.34819155269e-07,90
m e w,1.95312498433e-09,63
k e j,1.71326339845e-08,5
f i n,7.62580995183e-07,87
h e j,5.09290275577e-09,3
n e m,4.04058181501e-07,42
f i d,2.77395793906e-07,88
j i s,8.59721168269e-09,1
z i N,5.09186737221e-07,37
j e v,1.9531249843e-09,89
w e l,1.95312498433e-09,64
k i r,6.49003712643e-08,82
k i l,1.15789187207e-08,10
l i l,1.95312498439e-09,32
h i g,1.4734597897e-06,19
z e t,2.42497762435e-07,85
k i z,1.42964418136e-08,35
v e z,3.16544577255e-08,93
m e j,1.95312498432e-09,73
p e j,1.9531249843e-09,88
b e s,8.11055481766e-08,70
r i v,1.95312498429e-09,98
r e s,6.35381791227e-09,73
z i N,4.38263470441e-07,22
g i v,1.18062675237e-07,4
w i p,2.48273199168e-08,9
N e k,8.32065982534e-07,66
j i r,1.95312498431e-09,78
t i r,1.84545637003e-07,72
g i d,2.71783914654e-07,49
w i f,1.955713575e-08,35
h i t,9.49227467147e-07,85
s i j,1.95312498434e-09,53
r i l,1.0933377206e-06,68
z e w,1.95312851959e-09,20
n i b,5.39755697148e-07,88
p e p,1.57936015429e-07,45
d e f,3.1838155932e-08,49
m e r,1.95312498429e-09,97
r i f,3.71595656791e-08,61
j e l,1.95312498431e-09,78
w i d,8.35865710312e-09,68
k e s,5.28029685323e-08,18
m i j,1.95312498434e-09,46
d e l,3.45976322329e-08,2
z i f,1.95312498431e-09,78
d e s,9.98423373866e-08,22
p i s,6.00222178277e-08,53
z i t,1.50190145585e-07,33
w e w,1.95312498436e-09,28
s i n,3.76824680971e-07,2
d e j,1.95312559872e-09,23
t i g,2.58240289421e-07,61
h i l,3.93973391493e-08,61
N e g,1.01806664001e-06,89
g e h,2.03363621195e-07,91
f i N,5.23646206131e-07,36
r e b,1.4978039002e-08,71
r e g,1.34889530093e-08,49
f e n,8.40756003048e-07,60
m e s,2.16098759444e-07,42
k e n,5.20054469587e-07,10
f i b,1.62596660235e-07,66
h e n,9.48554514007e-07,22
b e j,1.95312498431e-09,81
N e n,1.44877268856e-06,64
w i l,1.95312498429e-09,98
j i m,8.46558199317e-09,71
b e N,6.49252610416e-07,31
w e h,1.07544301809e-08,77
k i h,1.58765767536e-08,7
z e h,3.71611159187e-08,72
n i g,4.54481538826e-07,12
t e z,4.92288802191e-08,84
f i d,2.87516010302e-07,91
l i f,3.71598372007e-08,57
t e h,7.21576431735e-08,33
r e s,6.35397928073e-09,55
r i r,1.8237261566e-07,93
t e z,2.83465003074e-08,20
N i b,3.40804484215e-07,40
g i j,1.95317155349e-09,17
j e g,1.63757411227e-08,16
d i j,1.95312498435e-09,42
r i N,1.18429056434e-07,27
d e l,4.17938921937e-08,92
s i w,1.95312498683e-09,29
f e l,2.74729710686e-08,17
h i p,8.72977380002e-07,88
v e k,9.31815572774e-08,20
m e g,8.87065912021e-07,77
z e k,1.43776635267e-07,1
n i f,2.30201678447e-07,91
p e t,3.55208095339e-08,32
l i s,1.95312498434e-09,47
f i g,3.49263522466e-07,2
s e b,1.56331834478e-07,57
k e w,1.95382947909e-09,13
m i n,5.71753381418e-07,35
z i b,2.02466375176e-07,65
z i p,1.0596480654e-07,20
w e s,1.07552782522e-08,23
N e f,3.28418261767e-07,24
n e z,4.43054804135e-08,8
v e j,1.95312498432e-09,67
p e z,3.03633148787e-08,27
b i s,8.75947650457e-08,43
l i r,1.11965316095e-07,92
r e t,1.14103058633e-08,13
k e b,1.15799163091e-07,31
h e b,9.64440753718e-07,29
b e n,7.95822899211e-07,76
k e p,3.66615887415e-07,92
h e t,8.58939990597e-07,88
g e g,3.09403665418e-07,38
k i t,8.42062525083e-08,16
p e N,8.45363215659e-07,56
n i p,2.84667878121e-07,24
j e l,1.95312498432e-09,72
l e n,7.08984348531e-09,28
t e t,2.41473489782e-07,52
N i p,2.68606388507e-07,8
r e w,1.95312498433e-09,60
r i n,2.15986054899e-08,72
d e d,1.50315497855e-07,61
N i f,3.42500769695e-07,43
b i m,4.24192429194e-07,37
g i n,1.17288275836e-06,30
d i n,6.21795723698e-07,57
s i N,6.93868575632e-07,71
n e w,1.95312498434e-09,52
f e h,4.64875977557e-08,4
v e w,5.14616078029e-08,1
l i w,1.95312498434e-09,48
v i z,1.872958765e-08,74
s e f,1.95478744731e-09,54
h e g,1.72364408798e-06,35
t e k,5.80508407833e-07,85
m i r,1.95312498434e-09,52
s e t,8.8939885932e-08,7
j i d,7.23356463994e-09,33
z i n,7.01334218192e-07,84
v i p,1.3380540975e-07,72
r e g,1.44845038884e-08,64
n e h,2.2711269716e-07,56
v i f,9.88558756632e-08,11
k e N,6.37340044307e-07,46
l i h,1.07548497606e-08,54
g e N,1.2076118757e-06,88
j e l,1.95312498429e-09,98
p i p,1.14459030549e-07,56
v e v,1.9531249843e-09,86
r e j,1.95312498429e-09,93
p e w,1.95312498432e-09,74
l i v,1.95312498432e-09,75
n e l,1.95312498435e-09,39
k e f,4.81511610175e-08,36
N i k,4.28242708491e-07,41
N e f,3.56765355815e-07,46
b i t,7.50453202145e-08,14
w e b,9.18543492767e-09,90
v i s,1.21626826412e-08,17
k i b,1.02452369979e-07,16
l i k,1.79702668283e-08,35
n e k,8.353756431e-07,81
k i p,8.69315110355e-08,45
v e p,1.62975936111e-07,63
d i s,1.27987119508e-07,82
m e l,1.95312498431e-09,83
m i g,9.93286007747e-07,93
h i h,4.44642922854e-08,62
l e j,1.95712243992e-09,11
g i N,1.27099915702e-06,81
t e p,2.95687274252e-07,63
N i t,4.8178248883e-07,31
l e t,7.50246642581e-09,42
r i j,1.95312498432e-09,75
N i j,1.95312498429e-09,94
b e m,4.00567262015e-07,22
g i b,1.54130472169e-07,43
w e z,1.95312498442e-09,34
d i b,1.53130029506e-07,52
h e m,2.65750613087e-06,97
n e s,2.07889002311e-07,41
b e b,1.21463395289e-07,14
v e s,1.59171756346e-08,14
p i v,3.60357064231e-08,90
m i d,2.32021241765e-07,12
s e j,1.95312498436e-09,35
h e g,2.41761603321e-06,87
t e w,1.95312498431e-09,78
N i w,1.95312498431e-09,78
r i m,6.81408692015e-09,18
b i j,1.95312498435e-09,40
s e N,6.74467896101e-07,77
n e d,3.29473376664e-07,55
p i h,5.72478043241e-08,37
z e g,4.01598831434e-07,85
v e t,2.55636379538e-07,86
z e N,4.20070252434e-07,14
v e d,2.1666159032e-07,90
m e k,3.31839120986e-07,9
r e f,1.95567693098e-08,48
v e r,3.06270296012e-08,89
l e g,1.48350797865e-08,69
f i h,1.95582941396e-08,72
h e h,5.20232060794e-08,56
k e z,5.78125787662e-08,49
m i N,1.37924994148e-06,33
b i b,1.19931569993e-07,18
j e p,2.22599309594e-08,78
d i g,2.35734424052e-07,88
b i p,1.16437638801e-07,37
w e n,3.43236235525e-08,79
v i w,1.95312498434e-09,46
k i n,3.74583169057e-07,5
n e g,8.54059134079e-07,70
z e v,1.95619482162e-09,86
f i p,1.90664857436e-07,45
z e d,1.87199250148e-07,97
k i f,5.68849716877e-08,79
m e h,2.57215819109e-07,64
w i j,1.95312498428e-09,99
r e m,2.13829809968e-08,70
m i k,6.26535379719e-07,80
l e f,1.95562532556e-08,6
s i n,5.30970603064e-07,62
l e p,1.96430873317e-08,53
t i t,1.48324565227e-07,50
d e l,2.89690104031e-08,3
l i j,1.95312498433e-09,57
N i n,1.66611957307e-06,65
f e t,2.80749166805e-07,76
t i f,3.42303780101e-08,5
d i f,4.28736385998e-08,3
m i m,7.74671543102e-07,90
b i j,1.95312498429e-09,98
N e g,8.39201157669e-07,67
m e f,1.849331958e-07,71
p e n,6.30273268544e-07,58
z e g,2.79932672423e-07,56
p e g,5.63174795822e-07,95
f i m,1.80935337869e-07,12
m i h,1.67459638144e-07,25
s e n,4.79392463806e-07,16
w i m,3.22363583825e-08,36
v i z,1.88764239937e-08,75
j i l,1.95312498436e-09,27
z i v,1.95671484791e-09,58
g e j,2.02633427577e-09,8
N e l,1.95312498434e-09,50
h i b,9.92895295645e-07,42
n e N,1.90121557617e-06,81
w e f,1.51550258782e-08,79
m e g,4.71312359154e-07,4
p e m,9.44711571189e-07,99
f i l,1.20240210696e-08,95
h e l,1.66720633276e-08,59
s i r,2.64952340998e-07,65
k e N,7.17852676051e-07,58
z e g,3.49874915599e-07,74
j e t,7.35143005273e-09,37
g e k,1.04732212019e-06,70
h i w,1.95312502251e-09,26
v i k,2.00138043975e-07,59
n i s,2.09707605305e-07,30
z e j,1.95312498433e-09,65
h e b,1.46384448207e-06,93
f i f,7.67684103304e-08,64
m e d,5.8002013358e-07,85
r e m,2.36500548144e-08,90
t e n,9.20489894919e-07,51
h e k,3.96569474861e-06,98
r i b,3.36357629179e-08,33
w i v,1.95312498436e-09,29
d i h,6.45098404691e-08,31
f e p,1.91153234622e-07,91
N e w,4.67996605465e-09,3
f e n,5.93022040475e-07,26
h i v,7.37378347163e-09,65
v e m,1.22710252422e-07,7
n e r,1.42773782411e-07,78
m e b,4.09897005381e-07,72
d e p,1.82109236795e-07,63
p e r,2.36501147362e-08,57
n i k,5.15058928224e-07,35
w i h,1.95312498435e-09,44
t e m,5.0450915195e-07,55
m i l,1.95312498436e-09,38
s e r,1.60890203706e-07,5
h e s,3.33961150656e-08,26
r i w,1.95312498433e-09,59
w e g,3.40737266999e-08,21
k i g,5.56272075569e-07,95
j i h,1.95312498437e-09,14
z i r,1.717700531e-07,53
n e n,6.12309425485e-07,30
v i l,3.25769062808e-08,17
g i r,3.71865705537e-08,92
h i n,9.73166640845e-07,41
w e j,1.95312498433e-09,59
v e l,2.58325831605e-08,68
p i d,1.28207166202e-07,17
l i w,1.95312498432e-09,69
t e l,2.66795048143e-08,72
l i b,9.42887309884e-09,96
b e h,8.68014359457e-08,69
s i k,1.8107116556e-07,56
b i z,2.09228495002e-08,8
s i t,3.25570024073e-07,66
l i j,1.95312498433e-09,62
f e k,1.96758136383e-07,74
h i s,1.66085781549e-08,7
n i w,1.95313539363e-09,19
h i m,2.27821034638e-06,80
m e h,2.41606228913e-07,51
f i z,1.95892159672e-09,83
l e l,1.95378263595e-09,13
t e j,1.95312499199e-09,29
N i r,2.23426412163e-08,1
g i z,1.78089506377e-07,8
d e z,3.26010515096e-08,42
j i N,1.33025257804e-07,66
t i l,1.44262907402e-08,40
w e p,2.78806810463e-08,44
d i l,1.22504065183e-08,18
w e N,1.55257740495e-07,9
N e s,2.92729281237e-07,16
f e j,1.09778477557e-08,5
h i r,1.11036590038e-08,84
d e d,1.31032898253e-07,51
p i N,7.38084598249e-07,57
p e v,1.19426533133e-08,12
d e l,2.94208316493e-08,36
t i h,1.1734963613e-07,36
s e v,1.95877765892e-09,10
h e w,1.95312534145e-09,23
r i s,6.35397110369e-09,56
l i N,1.34388786352e-07,56
v i r,2.86964905347e-08,81
w i v,1.95312498436e-09,30
N i N,1.26107936431e-06,7
n e j,1.95317102365e-09,17
s i h,3.7428329243e-08,39
v i m,5.48854801458e-07,91
h i j,1.95312498433e-09,60
m e m,3.45852973549e-07,15
r e d,1.86011493087e-08,42
t i p,2.14778058511e-07,54
m i v,9.71675170031e-08,82
l i t,1.44845038884e-08,64
r e z,1.95312498565e-09,9
l e d,2.12760571876e-08,69
h e d,1.4076441954e-06,81
b e l,2.98100715848e-08,80
p i g,3.84508811241e-07,81
b i v,1.01540473347e-08,59
w e d,1.45538479363e-08,65
k i d,8.14698896386e-08,27
N i p,5.05008226735e-07,72
n e m,7.08090425043e-07,88
g e v,1.51891797279e-07,87
l i l,1.95312498434e-09,56
m i w,1.97263060739e-09,9
N i v,1.17451176005e-07,12
l e z,1.9531249843e-09,87
r i l,1.09327408638e-06,92
d e f,2.52250944761e-08,9
N i d,4.70414450294e-07,75
b i k,7.00635527199e-07,81
l i l,1.9531249843e-09,85
d e t,1.01886774384e-07,55
v e g,1.28442118245e-07,24
d e h,3.80171977984e-08,71
j i v,1.95312498433e-09,58
z e m,2.12938441563e-07,38
p e z,4.48001475641e-08,3
j e f,2.39554928458e-08,93
s e d,1.62855117323e-07,62
b i N,1.2834727219e-06,96
w i k,2.34791010777e-08,42
m i t,3.66005434092e-07,64
j i b,7.84977910014e-09,53
z i l,1.21121451288e-08,96
j e j,1.95312498431e-09,83
z i z,2.27312704152e-08,19
n e f,1.72452392285e-07,4
v i d,1.21706048717e-07,11
r i w,1.95312498431e-09,78
f e N,1.04736158356e-06,88
v e f,5.53138560912e-08,79
p i r,1.39990333103e-08,36
p e g,3.05642282253e-07,45
r e h,1.95312498435e-09,41
p i m,5.20592366401e-07,57
f i j,1.95312498433e-09,65
m i z,4.16243077467e-08,71
d i p,1.34401667052e-07,60
j i w,1.95312498434e-09,55
g i g,2.2874038545e-07,10
j e r,1.95312498433e-09,59
b i r,3.5901612753e-08,38
z i r,1.72603657241e-07,66
d i w,1.95312498435e-09,44
n i m,5.0222798747e-07,62
s i l,7.36885298461e-08,97
m e n,9.56424884618e-07,75
l e d,1.66165315452e-08,19
l e m,3.45154100285e-08,71
t e r,1.92202202219e-07,55
l e v,1.9531249843e-09,90
g i r,2.58940326637e-08,18
d e b,9.6149220719e-08,60
f i w,1.95312498434e-09,55
f e v,1.95502614944e-09,61
t i d,1.39809576452e-07,6
d i d,1.80958726599e-07,56
j i z,1.95312498434e-09,46
z e s,1.92168148069e-08,2
p e l,2.66830280812e-08,39
N e b,4.97725070952e-07,78
t e g,2.3650564093e-07,41
m i f,2.82122641399e-07,96
s e h,3.27647674135e-08,11
d e w,1.95312498449e-09,32
r e j,1.95312498433e-09,61
z i h,2.39594379966e-08,23
g e l,1.95637708424e-08,3
N e n,1.23910175075e-06,39
k i k,3.37472111506e-07,56
z e N,9.85472633161e-07,90
z i h,2.39591759118e-08,47
n e b,3.76094189614e-07,63
f e g,3.9954485168e-07,73
w e k,2.45924583282e-08,62
v e b,1.55936181264e-07,66
p i n,7.01563218697e-07,59
p e k,5.11824694591e-07,86
l e N,1.2732432873e-07,71
r e l,1.16383019816e-06,28
f i n,6.85418290933e-07,76
h e j,1.95312498435e-09,44
l e s,2.11464234339e-09,2
N e h,2.91570729811e-07,32
s i j,1.95312498433e-09,59
N i m,3.36631035156e-07,14
j e z,1.95312498431e-09,80
j e v,1.95312498435e-09,38
d i s,1.2153378286e-07,74
l e m,2.55999393854e-08,13
s i f,6.67100148507e-09,46
m e N,1.0581588387e-06,6
z e t,2.21989796021e-07,78
v e z,2.38453777886e-08,58
m e j,1.95312498431e-09,84
l i n,7.84977910014e-09,53
h e s,4.44462249734e-08,69
s e s,1.48627716108e-08,69
b e s,6.854032727e-08,41
r i v,1.95312498432e-09,71
s e t,2.01678684581e-07,71
n e v,1.11387558738e-07,97
l e r,1.7358027823e-07,73
t i v,2.08444565663e-08,34
w i p,2.85897157267e-08,44
j i d,9.47023458125e-09,97
N i l,1.95312498429e-09,93
f e r,1.532679595e-08,48
k e N,4.88742448231e-07,18
p e p,1.71324998619e-07,50
k e m,5.54036478421e-07,36
w e k,2.4780291233e-08,64
N e N,1.50472516911e-06,52
s e l,7.71485596962e-09,4
b e r,3.19037333654e-08,94
b i l,8.0819629782e-09,38
j i j,1.95312498436e-09,19
z i t,1.11990436881e-07,10
w e w,1.95312498435e-09,33
s i n,4.3002538378e-07,37
k i w,1.95312498435e-09,43
h i l,2.76962653256e-08,18
r e j,1.95312498434e-09,49
f i N,1.22417641439e-06,1
d i m,2.78998403058e-07,16
p i j,1.95323515758e-09,14
d e N,1.1867844205e-06,91
r e p,1.08749184626e-08,3
r e j,1.95312498436e-09,35
h e n,1.30998081428e-06,59
b i n,5.83906678398e-07,30
m e l,1.95312498433e-09,60
d i k,6.92732357352e-07,84
m e w,1.95312498431e-09,80
s i z,3.11410004582e-08,58
b e N,6.85958739377e-07,36
n e v,8.61118310989e-08,59
z e h,3.716068928e-08,85
s i t,1.86519541989e-07,25
n e p,3.17720031826e-07,44
f i d,1.98929824267e-07,60
l i f,3.71611974036e-08,34
t e h,6.96677576547e-08,14
s e w,1.95312498432e-09,72
b e w,1.95312498436e-09,38
w i f,1.95575053805e-08,20
t i j,1.95312498434e-09,49
w i t,2.20572687889e-08,33
d i j,1.95312547739e-09,23
s i w,1.95312498434e-09,50
f e l,2.59840952196e-08,10
v e k,1.62154437065e-07,63
t i m,1.14904478107e-06,96
p e t,5.15758355798e-08,61
l i s,2.05783047225e-09,2
j i s,1.95312498434e-09,52
s e b,1.08270862865e-07,28
g i l,2.72619991729e-08,91
s i N,5.29802588037e-07,48
s e p,9.92023543455e-08,17
b e v,1.22918523555e-08,81
w i g,2.46966541972e-08,67
g e g,5.52234308034e-07,89
z i p,1.75057513232e-07,57
n e l,1.95312622226e-09,22
v i b,6.99603442839e-08,13
k i s,3.80015492424e-08,38
h i h,4.21294305555e-08,13
z e b,2.54502810717e-07,84
h e N,2.87605944422e-06,36
p i f,4.30537975671e-08,5
p e s,6.9582422476e-08,76
N e p,5.76297598697e-07,72
h e b,1.12582927318e-06,54
b i j,1.95317155349e-09,17
g i m,3.83999219725e-07,16
s i d,2.84816134574e-07,93
j e N,1.02937699945e-07,28
k i f,3.41611338239e-08,6
w e v,1.95312498429e-09,98
z e l,6.29072458511e-08,96
l i j,1.95312929195e-09,17
t e t,1.67695086895e-07,25
t e l,2.21891916714e-08,49
r e w,1.9531249843e-09,87
d e d,7.86393962613e-08,2
l i N,1.4302975247e-07,75
t i n,7.01809786622e-07,4
d i n,3.60882996165e-07,2
f e z,1.95522394504e-09,30
g i N,8.1674571956e-07,37
s i s,3.56213467714e-08,45
f e h,4.61346772176e-08,25
w i h,1.95312498435e-09,38
v e w,1.95312498437e-09,36
z e p,3.31817151637e-07,73
z i l,1.18500586358e-08,93
l i w,1.95312498448e-09,31
s e f,1.95396269459e-09,17
h e g,1.67186417332e-06,30
t i z,2.5266501863e-08,6
g e t,3.03365638193e-07,52
m i r,1.95312498432e-09,75
j i d,6.60403361969e-09,10
v i p,8.60233172935e-08,37
v i b,9.63146937279e-08,37
r i j,1.95312498451e-09,31
n e h,1.96455106687e-07,29
v i f,9.88854279101e-08,16
w e l,1.95312498433e-09,57
n i z,1.34730772185e-07,91
p i p,8.57785916227e-08,37
w e w,1.95312498434e-09,53
p i b,1.11360368953e-07,16
s i m,4.10682700012e-07,54
N i k,3.46798546747e-07,12
b i f,2.03138582899e-08,4
l i h,1.07551142335e-08,36
b i t,1.07768302604e-07,43
d i l,2.20949171549e-08,95
k i b,9.52231558395e-08,11
n e k,7.95724578736e-07,76
v e p,1.14625385916e-07,32
h i k,3.59399108168e-06,81
s i n,6.78475814318e-07,89
v e N,3.51802310629e-07,19
g i N,1.41576999678e-06,91
p i w,1.95312498431e-09,84
t e f,3.33678221919e-08,25
m i g,6.13540067764e-07,38
l i n,7.54939675452e-09,4
t i N,1.10063980982e-06,81
t e p,1.59905250851e-07,20
l e t,8.75951481894e-09,79
z i k,1.8916153892e-07,91
t i b,9.89133217363e-08,11
w e z,1.95600622836e-09,13
d i b,8.82880061734e-08,17
r i p,1.44845038884e-08,64
f e f,9.88591696402e-08,9
n e s,2.20178047074e-07,52
w i d,6.81402498528e-09,18
v e s,1.76079018426e-08,41
m e t,2.51959711196e-07,30
k e k,3.31011884448e-07,42
p i w,1.95312498434e-09,49
s e j,2.06962822378e-09,6
w e r,1.95312498435e-09,44
g e p,1.46708037031e-07,41
d e n,3.98103953013e-07,11
z i j,1.95312792776e-09,20
g e n,1.06634191698e-06,14
v i t,8.05334844419e-08,16
k i m,7.60547058606e-07,81
n e d,2.22984810331e-07,16
n i b,3.17188327389e-07,40
j i r,1.95312498428e-09,99
z e N,5.74957875027e-07,43
l e l,1.9531249843e-09,86
v e d,1.7302201903e-07,71
m e k,3.55464698633e-07,18
g i z,2.34061416845e-07,84
r e n,6.68191275003e-09,13
l i n,9.55364456748e-09,99
g e g,4.79225073186e-07,77
f e d,3.57097020829e-07,98
g i w,1.95312498441e-09,35
m i N,1.33096034374e-06,28
h e z,4.29919335151e-08,80
t i g,3.14294279317e-07,77
j e p,1.86932803883e-08,43
b i p,1.70334412819e-07,62
v i w,1.95312498432e-09,73
k i n,4.42410806315e-07,24
n e g,1.00286809634e-06,89
z e v,1.95469455155e-09,51
p i s,7.79511989205e-08,89
t e b,9.54224436219e-08,12
f i p,1.57366459011e-07,29
s e m,4.09862849453e-07,66
l e f,1.955713575e-08,35
l e p,2.27131259645e-08,82
r i f,3.71619293868e-08,19
j e m,1.95497646089e-09,5
f e t,1.82673839669e-07,41
t i f,3.76643139027e-08,30
j e s,6.35372460183e-09,82
d i f,5.5196605862e-08,36
f e b,1.13837775464e-07,4
w i p,3.52145069368e-08,94
m e f,1.63852676089e-07,42
p e n,4.62432140266e-07,31
m e p,1.97267540558e-07,3
f i m,2.67652889172e-07,43
l i l,1.95312498431e-09,77
s e l,1.03401367651e-08,74
f i s,3.74246412128e-08,76
s e n,7.09436445018e-07,59
t e d,3.78387376321e-07,86
v i z,1.53282778121e-08,48
j i l,1.95312498434e-09,52
z i v,1.95526456092e-09,31
g e j,1.9531430372e-09,19
v i h,2.85608315264e-08,15
n i p,4.43591142092e-07,72
f e w,1.95312498429e-09,96
h i b,8.38534259486e-07,15
n i f,1.86441009725e-07,43
p i h,4.71677728676e-08,3
p e m,6.9211026846e-07,78
r e r,1.42787482611e-07,24
f i l,1.21121451288e-08,96
b e d,1.96118066246e-07,51
g i k,7.5541261571e-07,54
k i N,1.04512768535e-06,75
w i v,1.95312498435e-09,43
w i h,1.95312498432e-09,69
j e t,8.15004135447e-09,62
v i k,3.13091317222e-07,94
n i s,2.75355556184e-07,1
z e j,1.95312498435e-09,38
f i f,7.67704146146e-08,45
t e n,5.73627109702e-07,3
f i t,1.28580927993e-07,8
l e b,9.02755856523e-09,86
r i t,8.75951481894e-09,79
m i j,1.95312498429e-09,93
b e g,2.12380156072e-07,26
t i h,1.03465193141e-07,10
w i v,1.95312498434e-09,56
d i h,5.62965359621e-08,4
k i t,2.6493418073e-07,96
f e p,1.29585325061e-07,60
j e w,1.95312498431e-09,79
N e w,1.95312498436e-09,38
z e p,3.50517131859e-07,77
v e m,1.89311468132e-07,42
m e b,2.77417446262e-07,39
p e r,2.40740373086e-08,2
j i f,1.51556422997e-08,57
m i l,1.95312498433e-09,65
s e r,1.6405929145e-07,40
j i z,1.95312498436e-09,20
r i w,1.95312498468e-09,30
k i g,3.95436757634e-07,68
j i h,1.95312498435e-09,35
z i r,1.69942765082e-07,18
n e n,4.97903331254e-07,3
N e h,3.47645955733e-07,74
n i t,4.63419014913e-07,95
h i n,9.35881122722e-07,2
m e g,7.39232758383e-07,57
n i j,1.95312498689e-09,30
v i t,2.03320167695e-07,97
w e w,1.95312498435e-09,41
N i s,2.4872931018e-07,49
r e v,1.95312498436e-09,27
s i n,4.5928808049e-07,45
b i l,7.28437387902e-09,22
d i m,5.3737639851e-07,64
z i g,3.50209957276e-07,90
N e d,3.22845632398e-07,47
N e p,7.82730980049e-07,98
f e k,2.24619529089e-07,85
n i w,1.9535783029e-09,14
j i z,1.95312498434e-09,49
h i m,2.20843344899e-06,75
z e n,5.54206440918e-07,41
d i N,8.1669825387e-07,58
k e f,5.88914920618e-08,84
f i z,1.95657984055e-09,56
s e g,3.52034362214e-07,81
l i h,1.07552416945e-08,26
r e N,1.32623342795e-07,67
k e t,9.7102064705e-08,33
m i s,1.52751813693e-07,7
g i z,2.06009011833e-07,51
w i d,6.55282188301e-09,8
h e w,1.95312498431e-09,78
t i l,1.20770991557e-08,5
w e p,2.48705364697e-08,11
d i l,1.19849982408e-08,15
k i p,1.80230812926e-07,93
w e N,1.70464666239e-07,44
N e s,3.50247757573e-07,59
w i N,1.84871052105e-07,84
f e j,1.95312498429e-09,98
b e p,1.71130709951e-07,79
p e v,1.67022240637e-08,49
d e g,1.46557146583e-07,57
v i n,6.25968463152e-07,76
k e g,1.98966979484e-07,3
z e z,1.93299551926e-08,78
N e f,3.2963111733e-07,25
g e v,1.34703263327e-07,51
m i p,3.99354583302e-07,86
s e v,1.95432515419e-09,37
j i f,1.51562105653e-08,31
r i s,6.35412627036e-09,35
m e k,3.31536273259e-07,3
N i N,1.63041794586e-06,44
n e j,1.95356988623e-09,14
s i h,3.76209529155e-08,66
j e d,2.5465927927e-08,12
h i j,1.95313130755e-09,17
r e b,1.36815296598e-08,52
n i n,6.02870430846e-07,1
m e m,5.14138642382e-07,52
